poi,presenze,year,month,day,doy,dow,week,hour,holiday,festive,temperature,humidity,pressure,wind,rain
54,4,2019,8,9,221,5,32,1,0,0,29.08,63.06,1013.55,4.27,0.04
54,4,2019,8,9,221,5,32,2,0,0,30.22,56.62,1010.26,3.73,0.01
54,3,2019,8,10,222,6,32,0,1,0,27.91,69.06,1012.21,2.81,0.0
54,4,2019,8,10,222,6,32,1,1,0,30.58,59.7,1011.06,4.31,0.0
54,3,2019,8,10,222,6,32,2,1,0,31.69,54.91,1011.15,3.27,0.0
54,4,2019,8,11,223,7,32,1,1,0,30.38,62.87,1013.69,6.29,0.0
54,3,2019,8,11,223,7,32,2,1,0,30.59,61.56,1009.75,6.05,0.0
54,4,2019,8,12,224,1,33,0,0,0,26.81,71.62,1012.56,4.1,0.02
54,4,2019,8,12,224,1,33,1,0,0,27.17,69.98,1009.37,4.99,0.2
54,3,2019,8,12,224,1,33,2,0,0,25.97,68.44,1008.26,5.14,0.33
54,2,2019,8,13,225,2,33,0,0,0,25.0,69.3,1011.39,3.16,0.02
54,4,2019,8,13,225,2,33,1,0,0,27.94,59.16,1006.18,4.81,0.02
54,4,2019,8,13,225,2,33,2,0,0,28.27,56.12,1009.43,3.91,0.02
54,3,2019,8,14,226,3,33,0,0,0,23.71,57.38,1014.52,4.52,3.14
54,4,2019,8,14,226,3,33,1,0,0,25.39,52.04,1012.89,4.34,3.29
54,2,2019,8,14,226,3,33,2,0,0,25.77,51.67,1010.12,3.78,3.42
54,4,2019,8,15,227,4,33,1,0,1,26.47,52.51,1010.97,3.63,0.0
54,2,2019,8,15,227,4,33,2,0,1,27.16,49.74,1012.78,3.18,0.0
54,2,2019,8,16,228,5,33,0,0,0,23.53,59.14,1015.91,3.19,1.94
54,4,2019,8,16,228,5,33,1,0,0,26.32,49.63,1015.71,3.95,2.32
54,3,2019,8,16,228,5,33,2,0,0,26.7,49.04,1013.3,2.68,2.28
54,3,2019,8,17,229,6,33,0,1,0,24.12,59.82,1017.16,2.08,0.0
54,4,2019,8,17,229,6,33,1,1,0,26.71,51.23,1013.29,3.79,0.0
54,3,2019,8,17,229,6,33,2,1,0,27.09,51.08,1010.89,2.7,0.0
54,4,2019,8,18,230,7,33,1,1,0,28.49,55.23,1015.02,4.25,0.0
54,4,2019,8,18,230,7,33,2,1,0,28.81,54.01,1014.26,4.61,0.0
54,3,2019,8,19,231,1,34,0,0,0,25.68,68.42,1011.89,3.29,0.01
54,4,2019,8,19,231,1,34,1,0,0,28.69,56.46,1016.08,4.25,0.01
54,3,2019,8,19,231,1,34,2,0,0,29.49,50.08,1012.72,3.28,0.01
54,1,2019,8,20,232,2,34,0,0,0,26.16,68.06,1013.88,4.04,0.0
54,4,2019,8,20,232,2,34,1,0,0,29.04,58.42,1015.09,5.26,0.0
54,3,2019,8,20,232,2,34,2,0,0,30.16,52.61,1014.74,4.38,0.0
54,4,2019,8,21,233,3,34,0,0,0,26.2,61.89,1017.86,3.54,0.0
54,4,2019,8,21,233,3,34,1,0,0,29.28,51.44,1016.07,5.11,0.0
54,3,2019,8,21,233,3,34,2,0,0,29.42,50.33,1014.88,5.39,0.0
54,2,2019,8,22,234,4,34,0,0,0,23.92,65.76,1016.19,3.88,0.16
54,4,2019,8,22,234,4,34,1,0,0,25.47,62.08,1015.91,3.26,0.13
54,4,2019,8,22,234,4,34,2,0,0,26.73,59.03,1019.44,2.56,0.12
54,2,2019,8,23,235,5,34,0,0,0,23.72,72.47,1017.21,2.73,0.38
54,3,2019,8,23,235,5,34,1,0,0,25.18,67.08,1018.12,3.35,0.27
54,4,2019,8,23,235,5,34,2,0,0,26.36,63.34,1020.19,5.96,0.28
54,2,2019,8,24,236,6,34,0,1,0,25.03,67.31,1018.25,2.73,0.03
54,4,2019,8,24,236,6,34,1,1,0,28.09,55.35,1017.87,4.38,0.37
54,3,2019,8,24,236,6,34,2,1,0,26.84,56.23,1018.15,3.74,0.96
54,4,2019,8,25,237,7,34,1,1,0,28.43,53.23,1018.18,4.2,0.08
54,3,2019,8,25,237,7,34,2,1,0,28.81,51.96,1017.49,3.32,0.19
54,2,2019,8,26,238,1,35,0,0,0,26.74,60.24,1018.23,3.38,0.0
54,3,2019,8,26,238,1,35,1,0,0,26.95,59.79,1018.55,5.45,0.42
54,1,2019,8,26,238,1,35,2,0,0,27.09,59.77,1015.9,4.05,0.63
54,3,2019,8,27,239,2,35,0,0,0,26.89,61.54,1012.72,3.55,0.0
54,4,2019,8,27,239,2,35,1,0,0,28.68,57.34,1018.04,4.61,0.0
54,3,2019,8,27,239,2,35,2,0,0,29.4,54.12,1015.27,3.84,0.0
54,2,2019,8,28,240,3,35,0,0,0,26.55,64.36,1017.93,3.52,0.0
54,4,2019,8,28,240,3,35,1,0,0,28.53,58.85,1004.81,4.1,0.03
54,3,2019,8,28,240,3,35,2,0,0,26.75,63.48,987.64,4.95,0.35
54,2,2019,8,29,241,4,35,0,0,0,25.04,70.25,1015.75,2.57,0.0
54,4,2019,8,29,241,4,35,1,0,0,29.1,54.51,1014.16,4.02,0.23
54,3,2019,8,29,241,4,35,2,0,0,29.85,49.71,1016.23,3.64,0.76
54,1,2019,8,30,242,5,35,0,0,0,26.84,59.81,1019.48,3.31,0.0
54,4,2019,8,30,242,5,35,1,0,0,28.92,53.21,1019.56,4.46,0.2
54,3,2019,8,30,242,5,35,2,0,0,29.65,49.63,1018.06,4.21,0.37
54,1,2019,8,31,243,6,35,0,1,0,25.64,60.78,1018.0,2.94,0.0
54,4,2019,8,31,243,6,35,1,1,0,28.37,55.07,1015.6,4.4,0.41
54,1,2019,8,31,243,6,35,2,1,0,23.03,72.82,1013.94,5.92,5.93
54,4,2019,9,1,244,7,35,1,1,0,28.84,51.23,1003.95,4.63,0.02
54,3,2019,9,1,244,7,35,2,1,0,28.8,49.12,1004.82,4.79,0.1
54,2,2019,9,2,245,1,36,0,0,0,21.0,78.68,1011.27,7.51,3.33
54,3,2019,9,2,245,1,36,1,0,0,22.44,73.54,1010.24,5.34,12.18
54,2,2019,9,2,245,1,36,2,0,0,25.66,59.39,1012.45,5.12,12.27
54,1,2019,9,3,246,2,36,0,0,0,22.2,61.59,1014.14,5.2,0.0
54,4,2019,9,3,246,2,36,1,0,0,24.55,54.69,1017.12,5.0,0.0
54,3,2019,9,3,246,2,36,2,0,0,24.97,53.64,1019.25,4.73,0.0
54,2,2019,9,4,247,3,36,0,0,0,22.02,57.8,1015.56,4.15,0.01
54,4,2019,9,4,247,3,36,1,0,0,24.16,53.7,1016.01,4.44,0.02
54,3,2019,9,4,247,3,36,2,0,0,25.01,51.59,1014.51,3.47,0.01
54,2,2019,9,5,248,4,36,0,0,0,23.14,56.3,1011.34,3.14,0.0
54,4,2019,9,5,248,4,36,1,0,0,25.6,50.07,1010.27,4.66,0.0
54,3,2019,9,5,248,4,36,2,0,0,25.65,44.17,1010.53,6.48,0.0
54,1,2019,9,6,249,5,36,0,0,0,16.1,89.71,1016.82,8.08,28.62
54,4,2019,9,6,249,5,36,1,0,0,16.98,84.89,1016.62,8.91,32.0
54,3,2019,9,6,249,5,36,2,0,0,17.53,76.81,996.44,4.81,32.98
54,1,2019,9,7,250,6,36,0,1,0,16.82,80.31,1016.41,2.17,0.04
54,3,2019,9,7,250,6,36,1,1,0,21.25,65.11,1016.04,4.37,0.21
54,4,2019,9,7,250,6,36,2,1,0,22.23,59.77,1014.83,3.2,0.37
54,4,2019,9,8,251,7,36,1,1,0,18.33,78.05,973.66,3.91,11.47
54,3,2019,9,8,251,7,36,2,1,0,19.11,72.29,973.47,2.75,11.82
54,2,2019,9,9,252,1,37,0,0,0,17.29,68.99,974.76,2.91,0.39
54,4,2019,9,9,252,1,37,1,0,0,21.3,54.29,981.31,3.98,0.37
54,2,2019,9,9,252,1,37,2,0,0,22.3,47.33,994.64,3.73,0.38
54,2,2019,9,10,253,2,37,0,0,0,20.31,63.03,1017.0,8.06,0.0
54,4,2019,9,10,253,2,37,1,0,0,22.27,56.4,1016.98,7.96,0.0
54,3,2019,9,10,253,2,37,2,0,0,22.6,54.25,1016.91,6.54,0.0
54,4,2019,9,11,254,3,37,1,0,0,23.41,53.28,1015.83,3.2,0.0
54,3,2019,9,11,254,3,37,2,0,0,23.92,50.93,1020.92,2.48,0.0
54,1,2019,9,12,255,4,37,0,0,0,22.86,59.8,1024.24,2.23,0.0
54,4,2019,9,12,255,4,37,1,0,0,25.11,54.39,1024.97,3.5,0.0
54,3,2019,9,12,255,4,37,2,0,0,25.7,51.34,1026.95,3.29,0.0
54,1,2019,9,13,256,5,37,0,0,0,23.64,59.8,1022.08,2.67,0.0
54,4,2019,9,13,256,5,37,1,0,0,25.79,54.3,1022.69,3.19,0.0
54,3,2019,9,13,256,5,37,2,0,0,26.23,51.16,1027.31,3.34,0.0
54,1,2019,9,14,257,6,37,0,1,0,21.43,70.6,1025.23,2.02,0.0
54,3,2019,9,14,257,6,37,1,1,0,25.55,57.61,1025.04,4.52,0.0
54,2,2019,9,14,257,6,37,2,1,0,25.91,55.72,1020.4,2.44,0.0
54,4,2019,9,15,258,7,37,1,1,0,25.7,58.68,1019.33,4.2,0.01
54,2,2019,9,15,258,7,37,2,1,0,26.02,57.49,1018.16,2.94,0.01
54,2,2019,9,16,259,1,38,0,0,0,23.07,70.13,1017.97,2.19,2.13
54,4,2019,9,16,259,1,38,1,0,0,26.23,61.48,1016.66,3.95,2.02
54,2,2019,9,16,259,1,38,2,0,0,26.29,61.4,1013.33,2.41,2.09
54,2,2019,9,17,260,2,38,0,0,0,22.33,77.64,1014.89,1.66,0.0
54,4,2019,9,17,260,2,38,1,0,0,25.7,65.26,1012.59,3.44,0.0
54,3,2019,9,17,260,2,38,2,0,0,26.66,59.88,1013.83,3.07,0.0
54,2,2019,9,18,261,3,38,0,0,0,22.31,80.06,1014.57,3.06,0.01
54,4,2019,9,18,261,3,38,1,0,0,23.63,75.8,1014.1,5.28,0.5
54,3,2019,9,18,261,3,38,2,0,0,19.62,89.56,1014.61,5.88,7.86
54,3,2019,9,19,262,4,38,0,0,0,17.83,64.35,1019.13,6.1,2.45
54,4,2019,9,19,262,4,38,1,0,0,20.34,54.47,1019.44,5.64,2.49
54,3,2019,9,19,262,4,38,2,0,0,20.37,54.29,1019.9,3.33,2.43
54,3,2019,9,20,263,5,38,0,0,0,16.8,50.83,1024.42,7.92,0.0
54,4,2019,9,20,263,5,38,1,0,0,18.81,47.07,1023.74,5.54,0.0
54,3,2019,9,20,263,5,38,2,0,0,19.06,47.39,1022.8,2.62,0.0
54,2,2019,9,21,264,6,38,0,1,0,17.18,56.36,1021.64,2.59,0.0
54,4,2019,9,21,264,6,38,1,1,0,20.22,48.16,1020.68,3.16,0.0
54,4,2019,9,21,264,6,38,2,1,0,20.84,47.08,1019.01,2.02,0.0
54,4,2019,9,22,265,7,38,1,1,0,17.73,67.3,1016.65,2.36,0.09
54,3,2019,9,22,265,7,38,2,1,0,17.39,71.1,1016.04,1.32,0.09
54,3,2019,9,23,266,1,39,0,0,0,14.71,93.91,1010.67,0.81,3.17
54,4,2019,9,23,266,1,39,1,0,0,14.86,93.78,1009.66,1.73,7.98
54,3,2019,9,23,266,1,39,2,0,0,15.63,92.91,1008.89,3.36,12.76
54,2,2019,9,24,267,2,39,0,0,0,18.32,72.22,1014.79,1.96,0.09
54,4,2019,9,24,267,2,39,1,0,0,22.34,56.13,1013.62,4.03,0.1
54,2,2019,9,24,267,2,39,2,0,0,23.01,53.43,1012.55,3.31,0.1
54,1,2019,9,25,268,3,39,0,0,0,17.53,79.67,1009.12,1.58,0.0
54,4,2019,9,25,268,3,39,1,0,0,20.53,70.91,1008.06,3.73,0.0
54,2,2019,9,25,268,3,39,2,0,0,21.15,69.74,1006.97,3.48,0.08
54,1,2019,9,26,269,4,39,0,0,0,18.92,73.47,1013.13,1.49,0.01
54,4,2019,9,26,269,4,39,1,0,0,21.28,64.67,1013.42,3.25,0.01
54,2,2019,9,26,269,4,39,2,0,0,21.46,66.87,1013.33,2.0,0.01
54,1,2019,9,27,270,5,39,0,0,0,19.55,79.5,1015.98,1.89,0.01
54,4,2019,9,27,270,5,39,1,0,0,22.62,69.69,1015.12,2.46,0.0
54,3,2019,9,27,270,5,39,2,0,0,22.54,70.77,1014.21,1.81,0.0
54,1,2019,9,28,271,6,39,0,1,0,18.47,88.77,1012.8,1.28,0.0
54,4,2019,9,28,271,6,39,1,1,0,23.3,69.85,1012.55,3.57,0.0
54,3,2019,9,28,271,6,39,2,1,0,23.76,64.78,1011.83,2.7,0.0
54,4,2019,9,29,272,7,39,1,1,0,23.42,64.65,1011.0,4.44,0.02
54,2,2019,9,29,272,7,39,2,1,0,24.02,57.73,1009.41,4.4,0.01
54,2,2019,9,30,273,1,40,0,0,0,20.51,72.85,1009.69,3.42,0.0
54,4,2019,9,30,273,1,40,1,0,0,23.84,63.62,1009.49,4.36,0.01
54,2,2019,9,30,273,1,40,2,0,0,24.19,60.99,1009.83,2.24,0.0
54,2,2019,10,1,274,2,40,0,0,0,19.89,80.91,1011.74,2.79,0.01
54,4,2019,10,1,274,2,40,1,0,0,19.78,77.72,1007.18,5.27,0.01
54,3,2019,10,1,274,2,40,2,0,0,19.1,78.46,1007.92,4.08,0.02
54,1,2019,10,2,275,3,40,0,0,0,17.15,90.67,1005.51,2.36,6.23
54,4,2019,10,2,275,3,40,1,0,0,19.61,80.28,1004.89,3.68,6.63
54,1,2019,10,2,275,3,40,2,0,0,20.62,69.81,1004.83,2.94,6.83
54,2,2019,10,3,276,4,40,0,0,0,15.48,67.06,1012.86,6.86,8.79
54,4,2019,10,3,276,4,40,1,0,0,16.93,57.35,1013.36,4.96,8.58
54,3,2019,10,3,276,4,40,2,0,0,16.46,57.68,1013.05,3.11,8.53
54,2,2019,10,4,277,5,40,0,0,0,14.38,69.3,1017.2,2.95,0.0
54,4,2019,10,4,277,5,40,1,0,0,17.04,58.46,1015.07,4.06,0.0
54,3,2019,10,4,277,5,40,2,0,0,15.9,63.81,1012.93,2.08,0.0
54,2,2019,10,5,278,6,40,0,1,0,14.75,70.24,1011.8,2.67,0.01
54,4,2019,10,5,278,6,40,1,1,0,17.54,63.63,1011.35,4.47,0.01
54,2,2019,10,5,278,6,40,2,1,0,17.79,64.04,1010.61,2.05,0.01
54,1,2019,10,6,279,7,40,1,1,0,16.71,70.97,1016.38,5.66,0.0
54,1,2019,10,6,279,7,40,2,1,0,16.28,70.77,1015.39,7.23,0.0
54,2,2019,10,7,280,1,41,0,0,0,14.08,80.15,1013.14,4.32,10.12
54,3,2019,10,7,280,1,41,1,0,0,16.64,71.61,1012.5,4.24,9.91
54,2,2019,10,7,280,1,41,2,0,0,17.28,69.74,1014.58,2.62,10.06
54,1,2019,10,8,281,2,41,0,0,0,15.21,69.78,1010.22,2.84,0.01
54,4,2019,10,8,281,2,41,1,0,0,17.06,64.5,1009.54,2.95,0.01
54,3,2019,10,8,281,2,41,2,0,0,16.9,66.68,1008.26,1.49,0.01
54,2,2019,10,9,282,3,41,0,0,0,14.66,82.13,1006.85,2.08,0.0
54,4,2019,10,9,282,3,41,1,0,0,16.17,74.41,1014.56,3.83,0.04
54,2,2019,10,9,282,3,41,2,0,0,14.96,80.56,1009.63,4.62,0.14
54,2,2019,10,10,283,4,41,0,0,0,14.43,87.12,1006.72,2.85,0.1
54,4,2019,10,10,283,4,41,1,0,0,17.45,72.99,1007.06,5.61,0.07
54,2,2019,10,10,283,4,41,2,0,0,17.24,72.76,1007.41,3.33,0.08
54,2,2019,10,11,284,5,41,0,0,0,15.5,77.52,1014.92,2.32,0.01
54,4,2019,10,11,284,5,41,1,0,0,18.73,65.76,1013.9,3.77,0.01
54,2,2019,10,11,284,5,41,2,0,0,18.73,65.84,1012.75,2.64,0.02
54,3,2019,10,12,285,6,41,0,1,0,14.78,78.78,1017.16,2.45,0.03
54,4,2019,10,12,285,6,41,1,1,0,18.46,68.93,1013.93,3.67,0.03
54,3,2019,10,12,285,6,41,2,1,0,18.09,71.31,1014.27,2.66,0.03
54,3,2019,10,13,286,7,41,1,1,0,18.04,74.59,1015.31,3.9,0.05
54,2,2019,10,13,286,7,41,2,1,0,18.02,74.72,1014.83,2.74,0.04
54,3,2019,10,14,287,1,42,0,0,0,15.78,83.3,1017.55,2.39,0.02
54,4,2019,10,14,287,1,42,1,0,0,19.18,72.61,1016.36,3.6,0.03
54,2,2019,10,14,287,1,42,2,0,0,18.38,76.68,1015.1,2.34,0.03
54,2,2019,10,15,288,2,42,0,0,0,18.3,80.88,1010.7,8.67,0.01
54,4,2019,10,15,288,2,42,1,0,0,19.29,76.6,1007.58,11.29,0.01
54,2,2019,10,15,288,2,42,2,0,0,17.56,83.22,1006.22,13.48,0.37
54,2,2019,10,16,289,3,42,0,0,0,14.17,90.79,1010.84,3.06,0.86
54,4,2019,10,16,289,3,42,1,0,0,17.4,78.62,1011.8,4.38,0.94
54,2,2019,10,16,289,3,42,2,0,0,18.0,71.11,1012.0,3.15,0.85
54,2,2019,10,17,290,4,42,0,0,0,15.18,82.47,1021.83,2.2,0.07
54,4,2019,10,17,290,4,42,1,0,0,18.69,68.6,1020.89,4.32,0.08
54,2,2019,10,17,290,4,42,2,0,0,17.84,72.09,1020.13,3.71,0.08
54,2,2019,10,18,291,5,42,0,0,0,15.64,84.78,1020.34,2.58,0.0
54,4,2019,10,18,291,5,42,1,0,0,16.86,79.92,1018.49,3.74,0.0
54,3,2019,10,18,291,5,42,2,0,0,15.99,82.86,1019.13,2.58,0.0
54,2,2019,10,19,292,6,42,0,1,0,14.79,90.58,1018.79,3.68,0.47
54,3,2019,10,19,292,6,42,1,1,0,15.7,89.24,1018.66,3.79,1.36
54,3,2019,10,19,292,6,42,2,1,0,16.47,84.99,1017.56,4.77,1.73
54,3,2019,10,20,293,7,42,1,1,0,20.19,70.74,1019.78,6.86,0.06
54,2,2019,10,20,293,7,42,2,1,0,19.12,74.31,1019.53,5.58,0.06
54,3,2019,10,21,294,1,43,0,0,0,19.15,80.44,1023.46,7.29,1.32
54,3,2019,10,21,294,1,43,1,0,0,21.01,74.86,1023.76,8.19,1.26
54,2,2019,10,21,294,1,43,2,0,0,19.95,77.09,1023.33,6.28,1.27
54,1,2019,10,22,295,2,43,0,0,0,19.09,82.29,1025.66,2.05,0.01
54,4,2019,10,22,295,2,43,1,0,0,20.86,76.56,1024.77,2.58,0.01
54,2,2019,10,22,295,2,43,2,0,0,20.65,78.34,1023.98,1.51,0.01
54,2,2019,10,23,296,3,43,0,0,0,17.69,80.24,1022.52,2.13,0.1
54,3,2019,10,23,296,3,43,1,0,0,21.27,70.4,1021.16,3.52,0.1
54,2,2019,10,23,296,3,43,2,0,0,19.65,75.71,1020.51,1.98,0.09
54,2,2019,10,24,297,4,43,0,0,0,15.52,89.05,1019.91,2.71,0.44
54,4,2019,10,24,297,4,43,1,0,0,16.07,88.55,1018.29,3.54,1.1
54,3,2019,10,24,297,4,43,2,0,0,15.04,92.07,1018.12,2.77,4.19
54,2,2019,10,25,298,5,43,0,0,0,16.75,82.82,1021.92,1.65,0.06
54,4,2019,10,25,298,5,43,1,0,0,19.85,71.51,1022.39,3.77,0.18
54,3,2019,10,25,298,5,43,2,0,0,18.29,73.21,1023.1,3.78,0.21
54,1,2019,10,26,299,6,43,0,1,0,17.58,64.8,1025.7,1.61,0.03
54,4,2019,10,26,299,6,43,1,1,0,20.83,57.87,1024.56,4.27,0.04
54,3,2019,10,26,299,6,43,2,1,0,20.02,62.23,1021.13,3.62,0.04
54,4,2019,10,27,300,7,43,1,1,0,19.72,65.78,1018.08,3.69,0.04
54,3,2019,10,27,300,7,43,2,1,0,17.61,72.84,1017.38,2.88,0.04
54,3,2019,10,28,301,1,44,0,0,0,14.9,84.33,1010.51,1.22,0.05
54,3,2019,10,28,301,1,44,1,0,0,16.97,79.12,1007.06,1.86,0.06
54,2,2019,10,28,301,1,44,2,0,0,15.12,84.97,1006.62,1.0,0.05
54,2,2019,10,29,302,2,44,0,0,0,13.49,92.03,1006.91,2.03,1.91
54,4,2019,10,29,302,2,44,1,0,0,13.93,93.44,1006.45,1.5,2.87
54,3,2019,10,29,302,2,44,2,0,0,13.91,92.22,1014.48,0.87,2.95
54,3,2019,10,30,303,3,44,0,0,0,12.3,76.16,1020.65,3.68,0.23
54,4,2019,10,30,303,3,44,1,0,0,12.74,73.61,1020.22,4.36,0.24
54,2,2019,10,30,303,3,44,2,0,0,11.87,74.01,1019.84,2.88,0.27
54,2,2019,10,31,304,4,44,0,0,0,10.91,76.37,1013.65,2.17,0.04
54,4,2019,10,31,304,4,44,1,0,0,11.58,74.19,1013.54,1.68,0.04
54,3,2019,10,31,304,4,44,2,0,0,11.0,77.19,1013.12,0.8,0.04
54,4,2019,11,1,305,5,44,1,0,1,11.51,73.54,1017.19,3.1,0.02
54,4,2019,11,1,305,5,44,2,0,1,10.47,78.45,1016.36,2.18,0.03
54,4,2019,11,2,306,6,44,0,1,0,8.88,91.95,1005.22,2.36,1.46
54,4,2019,11,2,306,6,44,1,1,0,9.67,92.94,1003.25,2.13,2.29
54,3,2019,11,2,306,6,44,2,1,0,9.66,93.84,1002.38,1.77,3.45
54,2,2019,11,3,307,7,44,1,1,0,11.54,93.34,989.26,4.67,25.5
54,1,2019,11,3,307,7,44,2,1,0,11.59,92.85,988.22,4.32,28.87
54,2,2019,11,4,308,1,45,0,0,0,13.05,80.42,994.8,3.99,25.29
54,3,2019,11,4,308,1,45,1,0,0,15.39,69.48,995.65,4.1,28.28
54,2,2019,11,4,308,1,45,2,0,0,13.45,78.81,996.75,4.05,26.98
54,1,2019,11,5,309,2,45,0,0,0,12.2,93.31,994.7,4.03,6.26
54,3,2019,11,5,309,2,45,1,0,0,13.51,90.37,993.39,3.1,18.25
54,1,2019,11,5,309,2,45,2,0,0,12.92,90.24,993.14,2.6,37.25
54,1,2019,11,6,310,3,45,0,0,0,10.44,90.28,1000.26,3.16,7.62
54,3,2019,11,6,310,3,45,1,0,0,11.22,84.56,1003.23,2.82,28.03
54,1,2019,11,6,310,3,45,2,0,0,10.72,85.77,1004.67,1.88,30.2
54,1,2019,11,7,311,4,45,0,0,0,10.86,83.04,1009.06,2.79,30.05
54,3,2019,11,7,311,4,45,1,0,0,11.68,81.06,1007.53,2.44,30.9
54,1,2019,11,7,311,4,45,2,0,0,10.6,87.43,1007.08,2.38,31.24
54,3,2019,11,8,312,5,45,1,0,0,10.11,90.53,1001.8,3.34,19.89
54,1,2019,11,8,312,5,45,2,0,0,9.63,90.88,1002.38,1.74,20.48
54,2,2019,11,9,313,6,45,0,1,0,9.76,86.28,1007.53,4.57,12.26
54,4,2019,11,9,313,6,45,1,1,0,11.3,76.83,1007.49,4.24,12.19
54,1,2019,11,9,313,6,45,2,1,0,9.28,83.07,1008.09,1.02,12.25
54,3,2019,11,10,314,7,45,1,1,0,12.31,61.34,1000.72,2.65,0.08
54,1,2019,11,10,314,7,45,2,1,0,7.92,80.16,1002.62,1.6,0.09
54,2,2019,11,11,315,1,46,0,0,0,8.39,85.91,1011.98,3.09,0.87
54,2,2019,11,11,315,1,46,1,0,0,8.62,87.76,1006.97,4.5,1.89
54,1,2019,11,11,315,1,46,2,0,0,7.64,92.28,1004.34,4.14,2.82
54,1,2019,11,12,316,2,46,0,0,0,9.5,91.66,998.53,5.27,4.72
54,3,2019,11,12,316,2,46,1,0,0,9.62,90.28,995.51,5.47,5.27
54,1,2019,11,12,316,2,46,2,0,0,9.47,88.81,989.28,4.79,5.4
54,1,2019,11,13,317,3,46,0,0,0,9.93,74.61,997.87,7.04,9.66
54,2,2019,11,13,317,3,46,1,0,0,11.45,65.36,998.59,6.22,9.92
54,1,2019,11,13,317,3,46,2,0,0,9.13,69.41,997.54,3.89,9.73
54,1,2019,11,14,318,4,46,0,0,0,9.6,69.96,1007.69,4.11,0.1
54,2,2019,11,14,318,4,46,1,0,0,11.43,61.69,1004.08,5.8,0.24
54,1,2019,11,14,318,4,46,2,0,0,10.13,67.01,1005.06,4.27,0.25
54,1,2019,11,15,319,5,46,0,0,0,9.4,90.48,1003.47,5.21,16.98
54,3,2019,11,15,319,5,46,1,0,0,8.75,91.46,1002.76,6.65,21.18
54,1,2019,11,15,319,5,46,2,0,0,7.56,92.91,1002.6,9.86,30.07
54,3,2019,11,16,320,6,46,0,1,0,8.76,90.29,1013.37,1.41,0.81
54,4,2019,11,16,320,6,46,1,1,0,10.25,83.59,1013.55,1.93,0.82
54,3,2019,11,16,320,6,46,2,1,0,8.74,87.66,1013.16,1.71,0.81
54,3,2019,11,17,321,7,46,1,1,0,11.33,86.54,1002.43,12.84,21.55
54,1,2019,11,17,321,7,46,2,1,0,8.12,89.41,1004.98,5.11,21.96
54,2,2019,11,18,322,1,47,0,0,0,7.63,86.6,1010.49,1.83,0.08
54,3,2019,11,18,322,1,47,1,0,0,9.79,78.65,1014.15,2.21,0.12
54,1,2019,11,18,322,1,47,2,0,0,8.99,80.65,1014.64,3.18,0.23
54,1,2019,11,19,323,2,47,0,0,0,9.48,89.06,1015.67,8.38,9.16
54,1,2019,11,19,323,2,47,1,0,0,9.7,88.96,1013.7,8.22,11.53
54,2,2019,11,19,323,2,47,2,0,0,9.34,90.22,1015.54,5.55,13.51
54,1,2019,11,20,324,3,47,0,0,0,11.01,82.02,1011.77,3.74,0.34
54,3,2019,11,20,324,3,47,1,0,0,12.05,80.78,1010.48,5.33,0.36
54,1,2019,11,20,324,3,47,2,0,0,10.06,88.21,1010.25,3.95,0.37
54,1,2019,11,21,325,4,47,0,0,0,8.2,93.55,1013.16,1.91,0.89
54,3,2019,11,21,325,4,47,1,0,0,10.13,90.61,1012.15,1.48,2.6
54,2,2019,11,21,325,4,47,2,0,0,8.89,91.62,1012.55,0.53,2.66
54,1,2019,11,22,326,5,47,0,0,0,10.88,81.81,1013.7,5.7,0.33
54,3,2019,11,22,326,5,47,1,0,0,10.94,81.49,1011.44,5.74,0.38
54,2,2019,11,22,326,5,47,2,0,0,10.23,84.09,1012.59,5.08,0.63
54,1,2019,11,23,327,6,47,0,1,0,11.29,83.53,1009.03,15.62,3.17
54,4,2019,11,23,327,6,47,1,1,0,11.56,84.06,1007.42,13.16,3.48
54,2,2019,11,23,327,6,47,2,1,0,11.18,87.74,1006.36,13.22,4.96
54,3,2019,11,24,328,7,47,1,1,0,12.52,86.04,1006.9,10.5,12.04
54,2,2019,11,24,328,7,47,2,1,0,11.68,89.24,1007.38,9.52,14.0
54,3,2019,11,25,329,1,48,0,0,0,14.81,72.31,1009.17,2.26,26.51
54,1,2019,11,25,329,1,48,1,0,0,16.27,66.12,1007.81,3.57,26.95
54,1,2019,11,25,329,1,48,2,0,0,13.13,76.84,1007.8,2.27,25.41
54,1,2019,11,26,330,2,48,0,0,0,11.68,80.25,1009.48,1.56,25.96
54,3,2019,11,26,330,2,48,1,0,0,12.45,77.68,1008.85,1.67,26.03
54,1,2019,11,26,330,2,48,2,0,0,10.88,83.15,1009.26,1.44,26.95
54,1,2019,11,27,331,3,48,0,0,0,8.8,91.64,1005.39,5.72,3.78
54,2,2019,11,27,331,3,48,1,0,0,9.48,90.38,1003.65,5.93,6.44
54,1,2019,11,27,331,3,48,2,0,0,9.12,92.32,1003.24,4.81,12.02
54,1,2019,11,28,332,4,48,0,0,0,8.59,91.71,1004.78,4.38,28.88
54,3,2019,11,28,332,4,48,1,0,0,9.35,89.13,1002.09,4.32,28.12
54,1,2019,11,28,332,4,48,2,0,0,8.89,90.97,1004.11,4.14,27.82
54,1,2019,11,29,333,5,48,0,0,0,7.99,88.75,1009.49,4.75,27.71
54,3,2019,11,29,333,5,48,1,0,0,9.63,86.08,1008.28,3.56,27.72
